TRADE_DATE,CURRENCY,VALUE
2009-12-10,DEXCHUS,6.83
2009-12-10,DEXJPUS,88.2
2009-12-10,DEXUSEU,1.47
2009-12-11,DEXJPUS,89.23
2009-12-11,DEXUSEU,1.46
2009-12-11,DEXCHUS,6.83
2009-12-14,DEXCHUS,6.83
2009-12-14,DEXUSEU,1.46
2009-12-14,DEXJPUS,88.65
2009-12-15,DEXJPUS,89.91
2009-12-15,DEXCHUS,6.83
2009-12-15,DEXUSEU,1.45
2009-12-16,DEXUSEU,1.46
2009-12-16,DEXCHUS,6.83
2009-12-16,DEXJPUS,89.52
2009-12-16,TWEXM,73.18
2009-12-17,DEXCHUS,6.83
2009-12-17,DEXUSEU,1.43
2009-12-17,DEXJPUS,90.35
2009-12-18,DEXJPUS,90.47
2009-12-18,DEXCHUS,6.83
2009-12-18,DEXUSEU,1.43
2009-12-21,DEXJPUS,90.95
2009-12-21,DEXUSEU,1.43
2009-12-21,DEXCHUS,6.83
2009-12-22,DEXUSEU,1.42
2009-12-22,DEXCHUS,6.83
2009-12-22,DEXJPUS,91.67
2009-12-23,DEXJPUS,91.52
2009-12-23,TWEXM,74.29
2009-12-23,DEXUSEU,1.43
2009-12-23,DEXCHUS,6.83
2009-12-24,DEXJPUS,91.69
2009-12-24,DEXUSEU,1.44
2009-12-24,DEXCHUS,6.83
2009-12-25,DEXUSEU,1.44
2009-12-25,DEXCHUS,6.83
2009-12-25,DEXJPUS,91.69
2009-12-28,DEXUSEU,1.44
2009-12-28,DEXCHUS,6.83
2009-12-28,DEXJPUS,91.57
2009-12-29,DEXCHUS,6.83
2009-12-29,DEXJPUS,91.95
2009-12-29,DEXUSEU,1.44
2009-12-30,DEXCHUS,6.82
2009-12-30,TWEXM,73.99
2009-12-30,DEXJPUS,92.66
2009-12-30,DEXUSEU,1.43
2009-12-31,DEXUSEU,1.43
2009-12-31,DEXCHUS,6.83
2009-12-31,DEXJPUS,93.08
2010-01-01,DEXJPUS,93.08
2010-01-01,DEXCHUS,6.83
2010-01-01,DEXUSEU,1.43
2010-01-04,DEXJPUS,92.55
2010-01-04,DEXCHUS,6.83
2010-01-04,DEXUSEU,1.44
2010-01-05,DEXUSEU,1.44
2010-01-05,DEXCHUS,6.83
2010-01-05,DEXJPUS,91.48
2010-01-06,DEXUSEU,1.44
2010-01-06,DEXCHUS,6.83
2010-01-06,TWEXM,73.7
2010-01-06,DEXJPUS,92.53
2010-01-07,DEXJPUS,93.31
2010-01-07,DEXCHUS,6.83
2010-01-07,DEXUSEU,1.43
2010-01-08,DEXUSEU,1.44
2010-01-08,DEXCHUS,6.83
2010-01-08,DEXJPUS,92.7
2010-01-11,DEXUSEU,1.45
2010-01-11,DEXCHUS,6.83
2010-01-11,DEXJPUS,91.9
2010-01-12,DEXUSEU,1.45
2010-01-12,DEXJPUS,90.95
2010-01-12,DEXCHUS,6.83
2010-01-13,DEXUSEU,1.45
2010-01-13,TWEXM,73.39
2010-01-13,DEXJPUS,91.38
2010-01-13,DEXCHUS,6.83
2010-01-14,DEXJPUS,91.03
2010-01-14,DEXUSEU,1.45
2010-01-14,DEXCHUS,6.83
2010-01-15,DEXUSEU,1.44
2010-01-15,DEXCHUS,6.83
2010-01-15,DEXJPUS,90.79
2010-01-18,DEXJPUS,90.79
2010-01-18,DEXCHUS,6.83
2010-01-18,DEXUSEU,1.44
2010-01-19,DEXCHUS,6.83
2010-01-19,DEXUSEU,1.43
2010-01-19,DEXJPUS,91.13
2010-01-20,TWEXM,73.46
2010-01-20,DEXJPUS,91.23
2010-01-20,DEXCHUS,6.83
2010-01-20,DEXUSEU,1.41
2010-01-21,DEXJPUS,90.25
2010-01-21,DEXUSEU,1.41
2010-01-21,DEXCHUS,6.83
2010-01-22,DEXJPUS,90.07
2010-01-22,DEXCHUS,6.83
2010-01-22,DEXUSEU,1.42
2010-01-25,DEXUSEU,1.41
2010-01-25,DEXJPUS,90.12
2010-01-25,DEXCHUS,6.83
2010-01-26,DEXUSEU,1.41
2010-01-26,DEXCHUS,6.83
2010-01-26,DEXJPUS,89.63
2010-01-27,DEXCHUS,6.83
2010-01-27,DEXJPUS,89.41
2010-01-27,TWEXM,74.37
2010-01-27,DEXUSEU,1.41
2010-01-28,DEXUSEU,1.4
2010-01-28,DEXJPUS,90.08
2010-01-28,DEXCHUS,6.83
2010-01-29,DEXCHUS,6.83
2010-01-29,DEXUSEU,1.39
2010-01-29,DEXJPUS,90.38
2010-02-01,DEXCHUS,6.83
2010-02-01,DEXUSEU,1.39
2010-02-01,DEXJPUS,90.8
2010-02-02,DEXUSEU,1.4
2010-02-02,DEXJPUS,90.39
2010-02-02,DEXCHUS,6.83
2010-02-03,DEXUSEU,1.39
2010-02-03,TWEXM,75.0
2010-02-03,DEXCHUS,6.83
2010-02-03,DEXJPUS,91.11
2010-02-04,DEXUSEU,1.38
2010-02-04,DEXCHUS,6.83
2010-02-04,DEXJPUS,89.11
2010-02-05,DEXCHUS,6.83
2010-02-05,DEXJPUS,89.25
2010-02-05,DEXUSEU,1.36
2010-02-08,DEXJPUS,89.32
2010-02-08,DEXUSEU,1.37
2010-02-08,DEXCHUS,6.83
2010-02-09,DEXUSEU,1.38
2010-02-09,DEXCHUS,6.83
2010-02-09,DEXJPUS,89.45
2010-02-10,DEXUSEU,1.37
2010-02-10,TWEXM,75.66
2010-02-10,DEXCHUS,6.83
2010-02-10,DEXJPUS,89.88
2010-02-11,DEXJPUS,89.82
2010-02-11,DEXUSEU,1.36
2010-02-11,DEXCHUS,6.83
2010-02-12,DEXUSEU,1.36
2010-02-12,DEXCHUS,6.83
2010-02-12,DEXJPUS,90.0
2010-02-15,DEXCHUS,6.83
2010-02-15,DEXUSEU,1.36
2010-02-15,DEXJPUS,90.0
2010-02-16,DEXCHUS,6.83
1985-05-30,DEXCHUS,2.85
1985-05-31,DEXJPUS,251.2
1985-05-31,DEXCHUS,2.85
1985-06-03,DEXCHUS,2.85
1985-06-03,DEXJPUS,248.6
1985-06-04,DEXCHUS,2.85
1985-06-04,DEXJPUS,249.1
1985-06-05,TWEXM,137.49
1985-06-05,DEXJPUS,249.45
1985-06-05,DEXCHUS,2.87
1985-06-06,DEXJPUS,247.7
1985-06-06,DEXCHUS,2.87
1985-06-07,DEXJPUS,249.55
1985-06-07,DEXCHUS,2.87
1985-06-10,DEXCHUS,2.87
1985-06-10,DEXJPUS,250.0
1985-06-11,DEXJPUS,249.9
1985-06-11,DEXCHUS,2.87
1985-06-12,DEXCHUS,2.87
1985-06-12,TWEXM,137.8
1985-06-12,DEXJPUS,249.85
1985-06-13,DEXJPUS,249.8
1985-06-13,DEXCHUS,2.87
1985-06-14,DEXJPUS,248.75
1985-06-14,DEXCHUS,2.87
1985-06-17,DEXCHUS,2.87
1985-06-17,DEXJPUS,248.7
1985-06-18,DEXCHUS,2.87
1985-06-18,DEXJPUS,247.55
1985-06-19,DEXCHUS,2.85
1985-06-19,TWEXM,136.94
1985-06-19,DEXJPUS,247.7
1985-06-20,DEXCHUS,2.87
1985-06-20,DEXJPUS,248.35
1985-06-21,DEXJPUS,248.15
1985-06-21,DEXCHUS,2.89
1985-06-24,DEXJPUS,248.8
1985-06-24,DEXCHUS,2.89
1985-06-25,DEXJPUS,249.0
1985-06-25,DEXCHUS,2.89
1985-06-26,DEXCHUS,2.89
1985-06-26,TWEXM,136.97
1985-06-26,DEXJPUS,248.45
1985-06-27,DEXCHUS,2.89
1985-06-27,DEXJPUS,249.0
1985-06-28,DEXCHUS,2.89
1985-06-28,DEXJPUS,248.4
1985-07-01,DEXCHUS,2.89
1985-07-01,DEXJPUS,247.95
1985-07-02,DEXCHUS,2.89
1985-07-02,DEXJPUS,248.35
1985-07-03,DEXJPUS,248.05
1985-07-03,TWEXM,136.25
1985-07-03,DEXCHUS,2.89
1985-07-04,DEXJPUS,248.05
1985-07-04,DEXCHUS,2.89
1985-07-05,DEXJPUS,247.0
1985-07-05,DEXCHUS,2.89
1985-07-08,DEXCHUS,2.88
1985-07-08,DEXJPUS,246.05
1985-07-09,DEXJPUS,244.25
1985-07-09,DEXCHUS,2.88
1985-07-10,DEXCHUS,2.88
1985-07-10,DEXJPUS,243.45
1985-07-10,TWEXM,135.29
1985-07-11,DEXJPUS,243.0
1985-07-11,DEXCHUS,2.88
1985-07-12,DEXCHUS,2.88
1985-07-12,DEXJPUS,240.95
1985-07-15,DEXJPUS,237.65
1985-07-15,DEXCHUS,2.87
1985-07-16,DEXJPUS,237.9
1985-07-16,DEXCHUS,2.87
1985-07-17,TWEXM,131.37
1985-07-17,DEXJPUS,236.5
1985-07-17,DEXCHUS,2.87
1985-07-18,DEXCHUS,2.86
1985-07-18,DEXJPUS,238.2
1985-07-19,DEXJPUS,238.75
1985-07-19,DEXCHUS,2.88
1985-07-22,DEXCHUS,2.89
1985-07-22,DEXJPUS,240.05
1985-07-23,DEXCHUS,2.89
1985-07-23,DEXJPUS,238.0
1985-07-24,DEXJPUS,239.75
1985-07-24,TWEXM,131.27
1985-07-24,DEXCHUS,2.89
1985-07-25,DEXCHUS,2.89
1985-07-25,DEXJPUS,238.9
1985-07-26,DEXJPUS,239.25
1985-07-26,DEXCHUS,2.89
1985-07-29,DEXCHUS,2.89
1985-07-29,DEXJPUS,237.15
1985-07-30,DEXCHUS,2.89
1985-07-30,DEXJPUS,237.4
1985-07-31,DEXCHUS,2.89
1985-07-31,DEXJPUS,236.45
1985-07-31,TWEXM,130.38
1985-08-01,DEXJPUS,237.65
1985-08-01,DEXCHUS,2.89
1985-08-02,DEXJPUS,237.45
1985-08-02,DEXCHUS,2.91
1985-08-05,DEXJPUS,237.5
1985-08-05,DEXCHUS,2.9
1985-08-06,DEXJPUS,238.45
1985-08-06,DEXCHUS,2.9
1985-08-07,TWEXM,131.09
1985-08-07,DEXCHUS,2.91
1985-08-07,DEXJPUS,238.4
1985-08-08,DEXCHUS,2.91
1985-08-08,DEXJPUS,238.5
1985-08-09,DEXJPUS,238.55
1985-08-09,DEXCHUS,2.91
1985-08-12,DEXJPUS,237.3
1985-08-12,DEXCHUS,2.91
1985-08-13,DEXCHUS,2.91
1985-08-13,DEXJPUS,237.35
1985-08-14,DEXJPUS,238.0
1985-08-14,DEXCHUS,2.91
1985-08-14,TWEXM,130.75
1985-08-15,DEXCHUS,2.91
1985-08-15,DEXJPUS,237.15
1985-08-16,DEXJPUS,236.85
1985-08-16,DEXCHUS,2.91
1985-08-19,DEXCHUS,2.91
1985-08-19,DEXJPUS,236.85
1985-08-20,DEXJPUS,237.4
1985-08-20,DEXCHUS,2.91
1985-08-21,DEXCHUS,2.92
1985-08-21,TWEXM,129.72
1985-08-21,DEXJPUS,237.0
1985-08-22,DEXCHUS,2.92
1985-08-22,DEXJPUS,235.85
1985-08-23,DEXJPUS,236.5
1985-08-23,DEXCHUS,2.92
1985-08-26,DEXCHUS,2.92
1985-08-26,DEXJPUS,236.89
1985-08-27,DEXCHUS,2.92
1985-08-27,DEXJPUS,237.38
1985-08-28,DEXCHUS,2.92
1985-08-28,DEXJPUS,237.0
1985-08-28,TWEXM,129.68
1985-08-29,DEXJPUS,237.12
1985-08-29,DEXCHUS,2.92
1985-08-30,DEXCHUS,2.92
1985-08-30,DEXJPUS,239.0
1985-09-02,DEXCHUS,2.92
1985-09-02,DEXJPUS,239.0
1985-09-03,DEXJPUS,239.5
1985-09-03,DEXCHUS,2.94
1985-09-04,TWEXM,131.28
1985-09-04,DEXCHUS,2.95
1985-09-04,DEXJPUS,239.6
1985-09-05,DEXCHUS,2.95
1985-09-05,DEXJPUS,239.95
1985-09-06,DEXJPUS,243.6
1985-09-06,DEXCHUS,2.96
1985-09-09,DEXCHUS,2.97
1985-09-09,DEXJPUS,243.45
1985-09-10,DEXJPUS,242.75
1985-09-10,DEXCHUS,2.98
1985-09-11,DEXCHUS,2.98
1985-09-11,DEXJPUS,243.55
1985-09-11,TWEXM,134.11
1985-09-12,DEXJPUS,243.2
1985-09-12,DEXCHUS,2.98
1985-09-13,DEXJPUS,242.0
1985-09-13,DEXCHUS,2.98
1985-09-16,DEXCHUS,2.97
1985-09-16,DEXJPUS,241.35
1985-09-17,DEXCHUS,2.97
1985-09-17,DEXJPUS,241.7
1985-09-18,DEXJPUS,242.25
1985-09-18,TWEXM,133.74
1985-09-18,DEXCHUS,2.98
1985-09-19,DEXCHUS,2.99
1985-09-19,DEXJPUS,242.05
1985-09-20,DEXCHUS,2.99
1985-09-20,DEXJPUS,240.1
1985-09-23,DEXJPUS,231.9
1985-09-23,DEXCHUS,2.98
1985-09-24,DEXJPUS,229.8
1985-09-24,DEXCHUS,2.98
1985-09-25,DEXJPUS,226.9
1985-09-25,TWEXM,129.81
1985-09-25,DEXCHUS,2.98
1985-09-26,DEXJPUS,220.3
1985-09-26,DEXCHUS,2.98
1985-09-27,DEXCHUS,2.98
1985-09-27,DEXJPUS,220.1
1985-09-30,DEXCHUS,2.98
1985-09-30,DEXJPUS,216.5
1985-10-01,DEXJPUS,215.0
1985-10-01,DEXCHUS,2.99
1985-10-02,DEXJPUS,214.1
1985-10-02,TWEXM,125.29
1985-10-02,DEXCHUS,2.99
1985-10-03,DEXCHUS,3.01
1985-10-03,DEXJPUS,212.79
1985-10-04,DEXCHUS,3.0
1985-10-04,DEXJPUS,213.45
1985-10-07,DEXJPUS,215.45
1985-10-07,DEXCHUS,3.0
1985-10-08,DEXJPUS,216.0
1985-10-08,DEXCHUS,3.03
1985-10-09,TWEXM,124.52
1985-10-09,DEXCHUS,3.04
1985-10-09,DEXJPUS,214.8
1985-10-10,DEXCHUS,3.05
1985-10-10,DEXJPUS,215.4
1985-10-11,DEXJPUS,214.65
1985-10-11,DEXCHUS,3.05
1985-10-14,DEXJPUS,214.65
1985-10-14,DEXCHUS,3.05
1985-10-15,DEXJPUS,215.45
1985-10-15,DEXCHUS,3.05
1985-10-16,DEXJPUS,217.3
1985-10-16,DEXCHUS,3.07
1985-10-16,TWEXM,125.2
1985-10-17,DEXCHUS,3.07
1985-10-17,DEXJPUS,215.15
1985-10-18,DEXCHUS,3.06
1985-10-18,DEXJPUS,215.15
1985-10-21,DEXCHUS,3.06
1985-10-21,DEXJPUS,215.7
1985-10-22,DEXCHUS,3.08
1985-10-22,DEXJPUS,216.1
1985-10-23,TWEXM,124.57
1985-10-23,DEXCHUS,3.11
1985-10-23,DEXJPUS,215.9
1985-10-24,DEXJPUS,216.7
1985-10-24,DEXCHUS,3.13
1985-10-25,DEXJPUS,214.9
1985-10-25,DEXCHUS,3.16
1985-10-28,DEXJPUS,213.5
1985-10-28,DEXCHUS,3.16
1985-10-29,DEXCHUS,3.19
1985-10-29,DEXJPUS,212.43
1985-10-30,DEXCHUS,3.21
1985-10-30,TWEXM,124.26
1985-10-30,DEXJPUS,211.5
1985-10-31,DEXCHUS,3.21
1985-10-31,DEXJPUS,211.55
1985-11-01,DEXCHUS,3.21
1985-11-01,DEXJPUS,209.0
1985-11-04,DEXJPUS,207.9
1985-11-04,DEXCHUS,3.21
1985-11-05,DEXCHUS,3.21
1985-11-05,DEXJPUS,208.0
1985-11-06,DEXCHUS,3.21
1985-11-06,TWEXM,123.02
1985-11-06,DEXJPUS,205.25
1985-11-07,DEXJPUS,205.6
1985-11-07,DEXCHUS,3.21
1985-11-08,DEXCHUS,3.21
1985-11-08,DEXJPUS,205.85
1985-11-11,DEXJPUS,205.85
1985-11-11,DEXCHUS,3.21
1985-11-12,DEXCHUS,3.21
1985-11-12,DEXJPUS,205.85
1985-11-13,DEXJPUS,204.0
1985-11-13,TWEXM,123.15
1985-11-13,DEXCHUS,3.21
1985-11-14,DEXCHUS,3.21
1985-11-14,DEXJPUS,203.35
1985-11-15,DEXJPUS,204.3
1985-11-15,DEXCHUS,3.21
1985-11-18,DEXJPUS,203.45
1985-11-18,DEXCHUS,3.19
1985-11-19,DEXJPUS,203.0
1985-11-19,DEXCHUS,3.21
1985-11-20,TWEXM,122.57
1985-11-20,DEXJPUS,203.45
1985-11-20,DEXCHUS,3.21
1985-11-21,DEXCHUS,3.21
1985-11-21,DEXJPUS,202.1
1985-11-22,DEXJPUS,201.35
1985-11-22,DEXCHUS,3.21
1985-11-25,DEXCHUS,3.21
1985-11-25,DEXJPUS,200.8
1985-11-26,DEXCHUS,3.21
1985-11-26,DEXJPUS,201.0
1985-11-27,TWEXM,121.17
1985-11-27,DEXJPUS,201.05
1985-11-27,DEXCHUS,3.21
1985-11-28,DEXCHUS,3.21
1985-11-28,DEXJPUS,201.05
1985-11-29,DEXCHUS,3.21
1985-11-29,DEXJPUS,202.1
1985-12-02,DEXJPUS,204.03
1985-12-02,DEXCHUS,3.21
1985-12-03,DEXCHUS,3.21
1985-12-03,DEXJPUS,204.75
1985-12-04,DEXJPUS,202.65
1985-12-04,DEXCHUS,3.21
1985-12-04,TWEXM,121.13
1985-12-05,DEXJPUS,203.0
1985-12-05,DEXCHUS,3.21
1985-12-06,DEXCHUS,3.21
1985-12-06,DEXJPUS,203.4
1985-12-09,DEXCHUS,3.21
1985-12-09,DEXJPUS,203.5
1985-12-10,DEXJPUS,203.6
1985-12-10,DEXCHUS,3.21
1985-12-11,DEXJPUS,203.9
1985-12-11,TWEXM,121.71
1985-12-11,DEXCHUS,3.21
1985-12-12,DEXCHUS,3.21
1985-12-12,DEXJPUS,202.05
1985-12-13,DEXJPUS,202.8
1985-12-13,DEXCHUS,3.21
1985-12-16,DEXCHUS,3.21
1985-12-16,DEXJPUS,202.6
1985-12-17,DEXJPUS,201.95
1985-12-17,DEXCHUS,3.21
1985-12-18,DEXCHUS,3.21
1985-12-18,DEXJPUS,203.15
1985-12-18,TWEXM,121.48
1985-12-19,DEXCHUS,3.21
1985-12-19,DEXJPUS,202.97
1985-12-20,DEXCHUS,3.21
1985-12-20,DEXJPUS,202.7
1985-12-23,DEXJPUS,202.45
1985-12-23,DEXCHUS,3.21
1985-12-24,DEXCHUS,3.21
1985-12-24,DEXJPUS,202.75
1985-12-25,TWEXM,121.63
1985-12-25,DEXJPUS,202.75
1985-12-25,DEXCHUS,3.21
1985-12-26,DEXJPUS,202.8
1985-12-26,DEXCHUS,3.21
1985-12-27,DEXJPUS,202.2
1985-12-27,DEXCHUS,3.21
1985-12-30,DEXCHUS,3.21
1985-12-30,DEXJPUS,201.05
1985-12-31,DEXJPUS,200.25
1985-12-31,DEXCHUS,3.21
1986-01-01,DEXJPUS,200.25
1986-01-01,TWEXM,120.82
1986-01-01,DEXCHUS,3.21
1986-01-02,DEXCHUS,3.21
1986-01-02,DEXJPUS,199.15
1986-01-03,DEXCHUS,3.21
1986-01-03,DEXJPUS,202.53
1986-01-06,DEXJPUS,201.9
1986-01-06,DEXCHUS,3.21
1986-01-07,DEXCHUS,3.21
1986-01-07,DEXJPUS,201.7
1986-01-08,TWEXM,120.48
1986-01-08,DEXJPUS,202.1
1986-01-08,DEXCHUS,3.21
1986-01-09,DEXCHUS,3.21
1986-01-09,DEXJPUS,202.1
1986-01-10,DEXCHUS,3.21
1986-01-10,DEXJPUS,202.35
1986-01-13,DEXJPUS,202.7
1986-01-13,DEXCHUS,3.21
1986-01-14,DEXCHUS,3.21
1986-01-14,DEXJPUS,202.6
1986-01-15,DEXJPUS,202.5
1986-01-15,TWEXM,120.72
1986-01-15,DEXCHUS,3.21
1986-01-16,DEXCHUS,3.21
1986-01-16,DEXJPUS,202.55
1986-01-17,DEXCHUS,3.21
1986-01-17,DEXJPUS,202.52
1986-01-20,DEXCHUS,3.21
1986-01-20,DEXJPUS,202.52
1986-01-21,DEXJPUS,202.35
1986-01-21,DEXCHUS,3.21
1986-01-22,DEXJPUS,201.7
1986-01-22,DEXCHUS,3.21
1986-01-22,TWEXM,120.96
1986-01-23,DEXJPUS,202.05
1986-01-23,DEXCHUS,3.21
1986-01-24,DEXJPUS,196.05
1986-01-24,DEXCHUS,3.21
1986-01-27,DEXJPUS,195.75
1986-01-27,DEXCHUS,3.21
1986-01-28,DEXJPUS,195.65
1986-01-28,DEXCHUS,3.21
1986-01-29,DEXCHUS,3.21
1986-01-29,TWEXM,119.59
1986-01-29,DEXJPUS,194.1
1986-01-30,DEXJPUS,193.05
1986-01-30,DEXCHUS,3.21
1986-01-31,DEXJPUS,192.3
1986-01-31,DEXCHUS,3.21
1986-02-03,DEXCHUS,3.21
1986-02-03,DEXJPUS,191.55
1986-02-04,DEXCHUS,3.21
1986-02-04,DEXJPUS,192.05
1986-02-05,DEXCHUS,3.22
1986-02-05,TWEXM,118.8
1986-02-05,DEXJPUS,190.65
1986-02-06,DEXCHUS,3.22
1986-02-06,DEXJPUS,190.48
1986-02-07,DEXJPUS,191.35
1986-02-07,DEXCHUS,3.22
1986-02-10,DEXJPUS,188.15
1986-02-10,DEXCHUS,3.22
1986-02-11,DEXCHUS,3.22
1986-02-11,DEXJPUS,187.45
1986-02-12,DEXJPUS,186.72
1986-02-12,DEXCHUS,3.22
1986-02-12,TWEXM,117.47
1986-02-13,DEXCHUS,3.22
1986-02-13,DEXJPUS,182.3
1986-02-14,DEXCHUS,3.22
1986-02-14,DEXJPUS,182.0
1986-02-17,DEXCHUS,3.22
1986-02-17,DEXJPUS,182.0
1986-02-18,DEXJPUS,181.05
1986-02-18,DEXCHUS,3.22
1986-02-19,TWEXM,114.93
1986-02-19,DEXCHUS,3.22
1986-02-19,DEXJPUS,179.4
1986-02-20,DEXJPUS,181.1
1986-02-20,DEXCHUS,3.22
1986-02-21,DEXJPUS,182.98
1986-02-21,DEXCHUS,3.22
1986-02-24,DEXCHUS,3.22
1986-02-24,DEXJPUS,182.15
1986-02-25,DEXJPUS,180.95
1986-02-25,DEXCHUS,3.22
1986-02-26,DEXCHUS,3.22
1986-02-26,TWEXM,113.6
1986-02-26,DEXJPUS,181.15
1986-02-27,DEXJPUS,180.15
1986-02-27,DEXCHUS,3.22
1986-02-28,DEXCHUS,3.22
1986-02-28,DEXJPUS,180.55
1986-03-03,DEXCHUS,3.22
1986-03-03,DEXJPUS,179.65
1986-03-04,DEXCHUS,3.22
1986-03-04,DEXJPUS,179.0
1986-03-05,DEXJPUS,181.45
1986-03-05,DEXCHUS,3.22
1986-03-05,TWEXM,113.3
1986-03-06,DEXJPUS,179.3
1986-03-06,DEXCHUS,3.22
1986-03-07,DEXCHUS,3.22
1986-03-07,DEXJPUS,179.45
1986-03-10,DEXJPUS,180.7
1986-03-10,DEXCHUS,3.22
1986-03-11,DEXJPUS,179.9
1986-03-11,DEXCHUS,3.22
1986-03-12,DEXJPUS,180.2
1986-03-12,DEXCHUS,3.22
1986-03-12,TWEXM,113.49
1986-03-13,DEXJPUS,179.9
1986-03-13,DEXCHUS,3.22
1986-03-14,DEXCHUS,3.22
1986-03-14,DEXJPUS,177.15
1986-03-17,DEXCHUS,3.22
1986-03-17,DEXJPUS,175.73
1986-03-18,DEXCHUS,3.22
1986-03-18,DEXJPUS,175.0
1986-03-19,DEXCHUS,3.22
1986-03-19,TWEXM,112.56
1986-03-19,DEXJPUS,177.1
1986-03-20,DEXCHUS,3.22
1986-03-20,DEXJPUS,176.37
1986-03-21,DEXCHUS,3.22
1986-03-21,DEXJPUS,175.8
1986-03-24,DEXJPUS,178.9
1986-03-24,DEXCHUS,3.22
1986-03-25,DEXCHUS,3.23
1986-03-25,DEXJPUS,180.2
1986-03-26,TWEXM,113.27
1986-03-26,DEXCHUS,3.23
1986-03-26,DEXJPUS,179.8
1986-03-27,DEXCHUS,3.23
1986-03-27,DEXJPUS,179.52
1986-03-28,DEXCHUS,3.23
1986-03-28,DEXJPUS,179.85
1986-03-31,DEXCHUS,3.23
1986-03-31,DEXJPUS,177.6
1986-04-01,DEXJPUS,178.15
1986-04-01,DEXCHUS,3.23
1986-04-02,DEXCHUS,3.23
1986-04-02,DEXJPUS,179.5
1986-04-02,TWEXM,114.2
1986-04-03,DEXJPUS,179.9
1986-04-03,DEXCHUS,3.23
1986-04-04,DEXCHUS,3.23
1986-04-04,DEXJPUS,180.35
1986-04-07,DEXJPUS,182.85
1986-04-07,DEXCHUS,3.23
1986-04-08,DEXJPUS,180.05
1986-04-08,DEXCHUS,3.23
1986-04-09,DEXJPUS,180.05
1986-04-09,DEXCHUS,3.22
1986-04-09,TWEXM,115.17
1986-04-10,DEXCHUS,3.22
1986-04-10,DEXJPUS,178.8
1986-04-11,DEXCHUS,3.22
1986-04-11,DEXJPUS,178.35
1986-04-14,DEXJPUS,179.12
1986-04-14,DEXCHUS,3.22
1986-04-15,DEXJPUS,178.25
1986-04-15,DEXCHUS,3.22
1986-04-16,TWEXM,113.51
1986-04-16,DEXCHUS,3.22
1986-04-16,DEXJPUS,176.5
1986-04-17,DEXJPUS,175.15
1986-04-17,DEXCHUS,3.21
1986-04-18,DEXJPUS,173.8
1986-04-18,DEXCHUS,3.21
1986-04-21,DEXJPUS,172.0
1986-04-21,DEXCHUS,3.21
1986-04-22,DEXJPUS,170.15
1986-04-22,DEXCHUS,3.2
1986-04-23,DEXCHUS,3.2
1986-04-23,DEXJPUS,169.35
1986-04-23,TWEXM,110.53
1986-04-24,DEXCHUS,3.2
1986-04-24,DEXJPUS,169.0
1986-04-25,DEXJPUS,168.1
1986-04-25,DEXCHUS,3.2
1986-04-28,DEXJPUS,167.15
1986-04-28,DEXCHUS,3.2
1986-04-29,DEXCHUS,3.2
1986-04-29,DEXJPUS,167.85
1986-04-30,TWEXM,108.83
1986-04-30,DEXJPUS,167.6
1986-04-30,DEXCHUS,3.2
1986-05-01,DEXJPUS,169.65
1986-05-01,DEXCHUS,3.2
1986-05-02,DEXCHUS,3.2
1986-05-02,DEXJPUS,169.9
1986-05-05,DEXCHUS,3.2
1986-05-05,DEXJPUS,165.62
1986-05-06,DEXJPUS,166.25
1986-05-06,DEXCHUS,3.2
1986-05-07,DEXCHUS,3.2
1986-05-07,DEXJPUS,165.1
1986-05-07,TWEXM,109.14
1986-05-08,DEXJPUS,163.62
1986-05-08,DEXCHUS,3.2
1986-05-09,DEXJPUS,162.35
1986-05-09,DEXCHUS,3.2
1986-05-12,DEXJPUS,161.15
1986-05-12,DEXCHUS,3.19
1986-05-13,DEXJPUS,163.0
1986-05-13,DEXCHUS,3.19
1986-05-14,DEXJPUS,163.3
1986-05-14,TWEXM,107.93
1986-05-14,DEXCHUS,3.19
1986-05-15,DEXCHUS,3.19
1986-05-15,DEXJPUS,163.6
1986-05-16,DEXJPUS,165.4
1986-05-16,DEXCHUS,3.19
1986-05-19,DEXCHUS,3.2
1986-05-19,DEXJPUS,168.15
1986-05-20,DEXCHUS,3.2
1986-05-20,DEXJPUS,168.6
1986-05-21,DEXJPUS,168.77
1986-05-21,DEXCHUS,3.21
1986-05-21,TWEXM,109.45
1986-05-22,DEXJPUS,169.3
1986-05-22,DEXCHUS,3.21
1986-05-23,DEXJPUS,169.6
1986-05-23,DEXCHUS,3.21
1986-05-26,DEXJPUS,169.6
1986-05-26,DEXCHUS,3.21
1986-05-27,DEXJPUS,169.2
1986-05-27,DEXCHUS,3.21
1986-05-28,DEXJPUS,169.0
1986-05-28,DEXCHUS,3.21
1986-05-28,TWEXM,110.88
1986-05-29,DEXCHUS,3.21
1986-05-29,DEXJPUS,171.6
1986-05-30,DEXCHUS,3.22
1986-05-30,DEXJPUS,174.5
1986-06-02,DEXCHUS,3.22
1986-06-02,DEXJPUS,174.9
1986-06-03,DEXCHUS,3.22
1986-06-03,DEXJPUS,171.6
1986-06-04,TWEXM,112.42
1986-06-04,DEXJPUS,171.53
1986-06-04,DEXCHUS,3.22
1986-06-05,DEXJPUS,168.9
1986-06-05,DEXCHUS,3.22
1986-06-06,DEXJPUS,167.7
1986-06-06,DEXCHUS,3.21
1986-06-09,DEXCHUS,3.21
1986-06-09,DEXJPUS,167.87
